Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-08-26,410.2346069645374,419.43687077774484,407.5572117170927,411.96002197265625,907341,0.0,0.0,0.0
2025-08-27,414.49859596914484,415.9860311221442,410.3337654359685,411.1568298339844,787919,0.0,0.0,0.0
2025-08-28,411.5237067569153,419.9525055700087,411.1568109446094,414.75640869140625,1560131,0.0,0.0,0.0
2025-08-29,416.4818321456144,431.3561832936721,415.73811458821154,423.8396911621094,2963919,0.0,0.0,0.0
2025-09-01,425.60476168254513,445.4372290440441,424.42472745358043,441.8177795410156,4086384,0.0,0.0,0.0
2025-09-02,444.2472763068523,444.2472763068523,434.33104246071724,437.02825927734375,2089897,0.0,0.0,0.0
2025-09-03,437.56375931119294,446.2305383046655,437.56375931119294,439.457763671875,2159612,0.0,0.0,0.0
2025-09-04,439.4577478384043,452.18026252353707,439.38832693874684,449.11614990234375,2993412,0.0,0.0,0.0
2025-09-05,451.08948304493146,477.9624835016673,450.29619642190585,462.2749938964844,6159407,0.0,0.0,0.0
2025-09-08,465.0713750516364,476.97085586319207,465.0713750516364,474.56121826171875,3073083,0.0,0.0,0.0
2025-09-09,473.89680946336404,481.89921744021285,468.5420492387387,476.98077392578125,3637777,0.0,0.0,0.0
2025-09-10,471.6160836331376,481.9289606901681,470.0294801792997,479.1623229980469,1838689,0.0,0.0,0.0
2025-09-11,479.4499200361253,482.9106760625947,473.9959912663245,476.6138916015625,1919069,0.0,0.0,0.0
2025-09-12,476.9708642317608,478.9541110684833,467.55044175732894,470.1980895996094,1666181,0.0,0.0,0.0
2025-09-15,470.1980667113803,475.0371633373925,466.062983942845,472.5977783203125,2177425,0.0,0.0,0.0
2025-09-16,475.8800575173792,476.97084929580836,471.0211089719522,473.5199890136719,1586736,0.0,0.0,0.0
2025-09-17,478.79998779296875,487.5,477.0,480.55999755859375,2244163,4.0,0.0,0.0
2025-09-18,481.0,486.0,480.55999755859375,484.45001220703125,1319613,0.0,0.0,0.0
2025-09-19,485.989990234375,494.5,480.54998779296875,487.989990234375,1361634,0.0,0.0,0.0
2025-09-22,489.4700012207031,491.9800109863281,481.010009765625,482.3999938964844,874264,0.0,0.0,0.0
2025-09-23,482.3999938964844,482.3999938964844,482.3999938964844,482.3999938964844,0,0.0,0.0,0.0
2025-09-24,476.70001220703125,481.0,473.0,474.8299865722656,578674,0.0,0.0,0.0
2025-09-25,475.04998779296875,477.6000061035156,460.0,464.6199951171875,1187814,0.0,0.0,0.0
2025-09-26,465.0,474.0,460.75,470.55999755859375,2136072,0.0,0.0,0.0
2025-09-29,473.9800109863281,473.9800109863281,466.0,467.1000061035156,847609,0.0,0.0,0.0
2025-09-30,467.25,478.0,463.1000061035156,475.8900146484375,1588041,0.0,0.0,0.0
2025-10-01,478.8900146484375,483.0,469.54998779296875,479.07000732421875,996089,0.0,0.0,0.0
2025-10-02,479.0,484.989990234375,470.1000061035156,472.1400146484375,1566426,0.0,0.0,0.0
2025-10-03,475.0,479.7900085449219,473.010009765625,474.1199951171875,837163,0.0,0.0,0.0
2025-10-06,472.5,474.0,467.0,470.6499938964844,827392,0.0,0.0,0.0
2025-10-07,470.6499938964844,470.6499938964844,470.6499938964844,470.6499938964844,0,0.0,0.0,0.0
2025-10-08,457.0,459.989990234375,440.0,443.95001220703125,2592217,0.0,0.0,0.0
2025-10-09,445.1099853515625,463.489990234375,445.1099853515625,450.8800048828125,1481644,0.0,0.0,0.0
2025-10-10,450.0,460.0,443.0,448.3399963378906,1114027,0.0,0.0,0.0
2025-10-13,441.0,450.0,425.0,431.3800048828125,2567586,0.0,0.0,0.0
2025-10-14,440.0,472.0,440.0,467.1600036621094,1942602,0.0,0.0,0.0
2025-10-15,468.0,470.010009765625,454.04998779296875,458.54998779296875,1873814,0.0,0.0,0.0
2025-10-16,458.3500061035156,465.95001220703125,452.1000061035156,454.5899963378906,1593384,0.0,0.0,0.0
2025-10-17,457.0,463.0,451.1199951171875,459.8900146484375,986837,0.0,0.0,0.0
2025-10-20,465.0,467.5,456.0,462.45001220703125,666061,0.0,0.0,0.0
2025-10-21,463.010009765625,465.0,458.010009765625,462.4100036621094,718850,0.0,0.0,0.0
2025-10-22,462.29998779296875,463.75,457.1099853515625,459.8500061035156,861474,0.0,0.0,0.0
2025-10-23,457.989990234375,460.0,450.0,451.7799987792969,635349,0.0,0.0,0.0
2025-10-24,451.7799987792969,455.0,443.0199890136719,452.32000732421875,510119,0.0,0.0,0.0
2025-10-27,452.32000732421875,452.32000732421875,443.79998779296875,445.20001220703125,388945,0.0,0.0,0.0
2025-10-28,455.0,464.8999938964844,450.510009765625,452.6400146484375,1406545,0.0,0.0,0.0
2025-10-29,452.510009765625,458.0,440.0,442.2799987792969,736919,0.0,0.0,0.0
